scaffold	start	end	dxy_SILK_KADK	dxy_SILK_WHLH	dxy_KADK_WHLH
Z	33659001	33660000	0.0035	0.0035	0.0015
Z	33660001	33661000	0.0104	0.012	0.0037
Z	33661001	33662000	0.0036	0.0039	0.0022
Z	33662001	33663000	0.0024	0.0022	0.0014
Z	33663001	33664000	0.0105	0.0125	0.0044
Z	33664001	33665000	0.0068	0.0071	0.0032
Z	33665001	33666000	0.0038	0.0041	0.0016
Z	33666001	33667000	0.0004	0.0004	0.0
Z	33667001	33668000	0.001	0.001	0.0005
Z	33668001	33669000	0.0092	0.0094	0.0081
Z	33669001	33670000	0.0021	0.0024	0.0032
Z	33670001	33671000	0.0039	0.0045	0.0013
Z	33671001	33672000	0.0008	0.0006	0.0004
Z	33672001	33673000	0.0066	0.0065	0.005
Z	33673001	33674000	0.0024	0.002	0.0023
Z	33674001	33675000	0.017	0.0193	0.0103
Z	33675001	33676000	0.0087	0.0092	0.0031
Z	33676001	33677000	0.012	0.0145	0.0038
Z	33677001	33678000	0.0043	0.0046	0.0038
Z	33678001	33679000	0.0043	0.004	0.0012
Z	33679001	33680000	0.0082	0.0083	0.0052
Z	33680001	33681000	0.0038	0.004	0.0019
Z	33681001	33682000	0.0101	0.0111	0.0073
Z	33682001	33683000	0.0054	0.0046	0.0035
Z	33683001	33684000	0.0078	0.0075	0.0037
Z	33684001	33685000	0.0039	0.0029	0.0019
Z	33685001	33686000	0.0072	0.0063	0.0026
Z	33686001	33687000	0.0087	0.0085	0.0041
Z	33687001	33688000	0.0135	0.0132	0.0062
Z	33688001	33689000	0.008	0.0082	0.005
Z	33689001	33690000	0.0053	0.0056	0.001
Z	33690001	33691000	0.008	0.0081	0.0022
Z	33691001	33692000	0.0052	0.0061	0.0012
Z	33692001	33693000	0.0012	0.0012	0.0007
Z	33693001	33694000	0.0077	0.0082	0.0025
Z	33694001	33695000	0.0061	0.0062	0.0053
Z	33695001	33696000	0.0028	0.003	0.0004
Z	33696001	33697000	0.0056	0.0055	0.0034
Z	33697001	33698000	0.0086	0.008	0.0037
Z	33698001	33699000	0.008	0.0087	0.0051
Z	33699001	33700000	0.002	0.002	0.0001
Z	33700001	33701000	0.004	0.0041	0.0002
Z	33701001	33702000	0.004	0.0042	0.001
Z	33702001	33703000	0.0051	0.0052	0.0012
Z	33703001	33704000	0.0049	0.0049	0.0028
Z	33704001	33705000	0.0048	0.005	0.0015
Z	33705001	33706000	0.0061	0.0065	0.0012
Z	33706001	33707000	0.0058	0.0064	0.0007
Z	33707001	33708000	0.0035	0.0037	0.0005
Z	33708001	33709000	0.0009	0.001	0.0001
Z	33709001	33710000	0.006	0.0063	0.0021
Z	33710001	33711000	0.0034	0.0036	0.0014
Z	33711001	33712000	0.005	0.0052	0.0016
Z	33712001	33713000	0.0006	0.0006	0.0005
Z	33713001	33714000	0.0018	0.0024	0.0016
Z	33714001	33715000	0.0028	0.0029	0.0014
Z	33715001	33716000	0.0011	0.0011	0.0013
Z	33716001	33717000	0.001	0.001	0.0007
Z	33717001	33718000	0.0044	0.0043	0.0029
Z	33718001	33719000	0.0004	0.0004	0.0
Z	33719001	33720000	0.0006	0.0006	0.0005
Z	33720001	33721000	0.0034	0.0014	0.0035
Z	33721001	33722000	0.0093	0.0074	0.0077
Z	33722001	33723000	0.0032	0.0021	0.0033
Z	33723001	33724000	0.0073	0.008	0.0046
Z	33724001	33725000	0.0042	0.0044	0.0034
Z	33725001	33726000	0.0012	0.0007	0.0016
Z	33726001	33727000	0.0066	0.0006	0.0065
Z	33727001	33728000	0.0056	0.001	0.0055
Z	33728001	33729000	0.005	0.0031	0.0047
Z	33729001	33730000	0.0027	0.0021	0.0034
Z	33730001	33731000	0.0081	0.0056	0.0083
Z	33731001	33732000	0.0066	0.0068	0.0059
Z	33732001	33733000	0.007	0.0073	0.0049
Z	33733001	33734000	0.0102	0.0082	0.0047
Z	33734001	33735000	0.0152	0.0156	0.0078
Z	33735001	33736000	0.011	0.01	0.0066
Z	33736001	33737000	0.007	0.0083	0.0111
Z	33737001	33738000	0.0143	0.0151	0.0115
Z	33738001	33739000	0.0094	0.0033	0.0097
Z	33739001	33740000	0.0072	0.0012	0.0072
Z	33740001	33741000	0.0119	0.0036	0.014
Z	33741001	33742000	0.0041	0.0055	0.0071
Z	33742001	33743000	0.0108	0.0103	0.0061
Z	33743001	33744000	0.0078	0.0092	0.01
Z	33744001	33745000	0.0039	0.0045	0.0026
Z	33745001	33746000	0.0012	0.0045	0.0039
Z	33746001	33747000	0.0047	0.0053	0.0055
Z	33747001	33748000	0.0044	0.0037	0.0026
Z	33748001	33749000	0.0068	0.0073	0.0022
Z	33749001	33750000	0.0054	0.0053	0.0018
Z	33750001	33751000	0.0039	0.0035	0.0016
Z	33751001	33752000	0.005	0.0055	0.003
Z	33752001	33753000	0.011	0.013	0.0023
Z	33753001	33754000	0.0095	0.0101	0.0017
Z	33754001	33755000	0.0073	0.0076	0.002
Z	33755001	33756000	0.0047	0.0051	0.0014
Z	33756001	33757000	0.0046	0.0049	0.0016
Z	33757001	33758000	0.0023	0.0021	0.0015
Z	33758001	33759000	0.0063	0.007	0.0031
Z	33759001	33760000	0.0047	0.005	0.0015
Z	33760001	33761000	0.0068	0.0071	0.0034
Z	33761001	33762000	0.0075	0.0081	0.0076
Z	33762001	33763000	0.0042	0.0044	0.0013
Z	33763001	33764000	0.0014	0.0015	0.0005
Z	33764001	33765000	0.002	0.002	0.0014
Z	33765001	33766000	0.0038	0.0042	0.0016
Z	33766001	33767000	0.0033	0.0035	0.0009
Z	33767001	33768000	0.004	0.0042	0.0014
Z	33768001	33769000	0.0055	0.0061	0.0029
Z	33769001	33770000	0.0081	0.0087	0.0029
Z	33770001	33771000	0.0099	0.01	0.005
Z	33771001	33772000	0.0044	0.005	0.0017
Z	33772001	33773000	0.0076	0.0086	0.0027
Z	33773001	33774000	0.0159	0.0199	0.0045
Z	33774001	33775000	0.0064	0.007	0.0024
Z	33775001	33776000	0.0067	0.0075	0.0022
Z	33776001	33777000	0.0009	0.0008	0.0002
Z	33777001	33778000	0.0019	0.0022	0.0006
Z	33778001	33779000	0.0018	0.0018	0.0012
Z	33779001	33780000	0.0026	0.003	0.0008
Z	33780001	33781000	0.0085	0.0096	0.0039
Z	33781001	33782000	0.0086	0.0098	0.0034
Z	33783001	33784000	0.0049	0.0055	0.003
Z	33784001	33785000	0.0094	0.0093	0.0071
Z	33785001	33786000	0.0008	0.0073	0.008
Z	33786001	33787000	0.006	0.0075	0.0041
Z	33788001	33789000	0.0074	0.0068	0.0058
Z	33789001	33790000	0.0036	0.0041	0.0027
Z	33790001	33791000	0.0074	0.0096	0.0029
Z	33791001	33792000	0.0042	0.005	0.0019
Z	33792001	33793000	0.0093	0.0117	0.0035
Z	33793001	33794000	0.0068	0.0094	0.0031
Z	33794001	33795000	0.0082	0.0097	0.0041
Z	33795001	33796000	0.0038	0.005	0.0012
Z	33796001	33797000	0.0075	0.01	0.0025
Z	33797001	33798000	0.0015	0.002	0.0005
Z	33798001	33799000	0.0081	0.0104	0.0028
Z	33799001	33800000	0.0064	0.0081	0.0029
Z	33800001	33801000	0.0067	0.009	0.0022
Z	33801001	33802000	0.0038	0.005	0.0012
Z	33802001	33803000	0.0016	0.002	0.0004
Z	33803001	33804000	0.0028	0.0024	0.0007
Z	33804001	33805000	0.0024	0.0022	0.0022
Z	33805001	33806000	0.0009	0.001	0.0001
Z	33807001	33808000	0.0042	0.005	0.0008
Z	33808001	33809000	0.0026	0.003	0.0005
Z	33809001	33810000	0.0042	0.005	0.0008
Z	33810001	33811000	0.0017	0.002	0.0003
Z	33812001	33813000	0.002	0.0025	0.001
Z	33813001	33814000	0.0076	0.0091	0.0039
Z	33814001	33815000	0.0117	0.016	0.0048
Z	33815001	33816000	0.0029	0.0036	0.0013
Z	33817001	33818000	0.0029	0.0032	0.0018
Z	33818001	33819000	0.0035	0.0035	0.0017
Z	33819001	33820000	0.0026	0.003	0.0006
Z	33820001	33821000	0.0034	0.0035	0.0016
Z	33821001	33822000	0.0056	0.0067	0.002
Z	33822001	33823000	0.0079	0.0104	0.0042
Z	33823001	33824000	0.0049	0.0059	0.0022
Z	33824001	33825000	0.0025	0.0031	0.0008
Z	33825001	33826000	0.0058	0.0065	0.0034
Z	33826001	33827000	0.0058	0.0065	0.0041
Z	33827001	33828000	0.0092	0.0095	0.0028
Z	33828001	33829000	0.0056	0.0055	0.0054
Z	33829001	33830000	0.0005	0.0004	0.0004
Z	33830001	33831000	0.0026	0.0024	0.0009
Z	33831001	33832000	0.0013	0.001	0.0011
Z	33832001	33833000	0.0038	0.0028	0.0032
Z	33833001	33834000	0.0096	0.0089	0.0082
Z	33834001	33835000	0.0043	0.0026	0.0032
Z	33835001	33836000	0.0068	0.0057	0.0049
Z	33836001	33837000	0.007	0.0082	0.004
Z	33837001	33838000	0.0091	0.0089	0.0059
Z	33838001	33839000	0.0046	0.0079	0.0054
Z	33839001	33840000	0.0088	0.0073	0.0059
Z	33840001	33841000	0.0023	0.0043	0.0038
Z	33841001	33842000	0.0037	0.0055	0.004
Z	33842001	33843000	0.0008	0.0026	0.0018
Z	33843001	33844000	0.0066	0.0122	0.0122
Z	33844001	33845000	0.0059	0.0056	0.0068
Z	33845001	33846000	0.0072	0.0055	0.007
Z	33846001	33847000	0.011	0.0118	0.0174
Z	33847001	33848000	0.0067	0.0074	0.0044
Z	33848001	33849000	0.013	0.0165	0.0058
Z	33849001	33850000	0.0055	0.0067	0.0022
Z	33850001	33851000	0.0065	0.008	0.0039
Z	33851001	33852000	0.0058	0.0076	0.0024
Z	33852001	33853000	0.0067	0.009	0.0022
Z	33853001	33854000	0.0014	0.0021	0.0021
Z	33854001	33855000	0.0017	0.002	0.0006
Z	33855001	33856000	0.0028	0.0035	0.0013
Z	33856001	33857000	0.0038	0.004	0.0018
Z	33857001	33858000	0.0033	0.0039	0.0016
Z	33858001	33859000	0.0021	0.0019	0.0014
Z	33859001	33860000	0.0023	0.0023	0.0029
Z	33860001	33861000	0.0044	0.0022	0.004
Z	33861001	33862000	0.0015	0.0006	0.0012
Z	33862001	33863000	0.0021	0.0019	0.0021
Z	33863001	33864000	0.0045	0.0018	0.0036
Z	33864001	33865000	0.0039	0.0017	0.0031
Z	33865001	33866000	0.0066	0.0037	0.005
Z	33866001	33867000	0.0045	0.003	0.0025
Z	33867001	33868000	0.004	0.0045	0.0047
Z	33868001	33869000	0.0042	0.0094	0.0068
Z	33869001	33870000	0.0019	0.0036	0.0032
Z	33870001	33871000	0.0042	0.0048	0.0031
Z	33871001	33872000	0.0078	0.0109	0.0095
Z	33872001	33873000	0.0021	0.0026	0.0022
Z	33873001	33874000	0.0081	0.0099	0.0034
Z	33874001	33875000	0.0075	0.01	0.0025
Z	33875001	33876000	0.0023	0.0023	0.0011
Z	33876001	33877000	0.005	0.0055	0.0039
Z	33877001	33878000	0.0035	0.0045	0.0025
Z	33878001	33879000	0.0013	0.0009	0.0013
Z	33879001	33880000	0.0043	0.0033	0.0024
Z	33880001	33881000	0.0259	0.025	0.0239
Z	33881001	33882000	0.0008	0.0014	0.0022
Z	33882001	33883000	0.0045	0.0071	0.005
Z	33883001	33884000	0.0037	0.0018	0.0055
Z	33884001	33885000	0.0034	0.0038	0.0041
Z	33885001	33886000	0.014	0.0171	0.0122
Z	33886001	33887000	0.0059	0.0094	0.0082
Z	33887001	33888000	0.0059	0.0065	0.0073
Z	33888001	33889000	0.0064	0.0095	0.0104
Z	33889001	33890000	0.0014	0.0015	0.0009
Z	33890001	33891000	0.0058	0.0071	0.0052
Z	33891001	33892000	0.0039	0.0067	0.0046
Z	33892001	33893000	0.0048	0.0019	0.0048
Z	33893001	33894000	0.0053	0.0045	0.0055
Z	33894001	33895000	0.0016	0.0012	0.0022
Z	33895001	33896000	0.0074	0.0084	0.0091
Z	33896001	33897000	0.0016	0.0066	0.0071
Z	33897001	33898000	0.0042	0.0053	0.0049
Z	33898001	33899000	0.0024	0.0056	0.0061
Z	33899001	33900000	0.0017	0.0035	0.0035
Z	33900001	33901000	0.0045	0.0018	0.0036
Z	33901001	33902000	0.0109	0.0089	0.0095
Z	33902001	33903000	0.004	0.0054	0.0027
Z	33903001	33904000	0.007	0.0092	0.0025
Z	33904001	33905000	0.0035	0.0037	0.0024
Z	33905001	33906000	0.0008	0.0003	0.0006
Z	33906001	33907000	0.0038	0.0017	0.0028
Z	33907001	33908000	0.0078	0.0069	0.0063
Z	33908001	33909000	0.0057	0.0038	0.0031
Z	33909001	33910000	0.0031	0.0033	0.0022
Z	33910001	33911000	0.0004	0.0043	0.0038
Z	33911001	33912000	0.0024	0.0065	0.0057
Z	33912001	33913000	0.0053	0.0057	0.004
Z	33913001	33914000	0.0026	0.0021	0.0038
Z	33914001	33915000	0.004	0.0064	0.0069
Z	33915001	33916000	0.0065	0.0064	0.0072
Z	33916001	33917000	0.0004	0.0014	0.0018
Z	33917001	33918000	0.0027	0.0013	0.0024
Z	33918001	33919000	0.003	0.0031	0.0022
Z	33919001	33920000	0.0058	0.0068	0.0058
Z	33920001	33921000	0.004	0.0052	0.004
Z	33921001	33922000	0.0047	0.0033	0.0053
Z	33922001	33923000	0.0141	0.0132	0.0143
Z	33923001	33924000	0.0044	0.0047	0.002
Z	33924001	33925000	0.0065	0.0054	0.0036
Z	33925001	33926000	0.0063	0.0062	0.0079
Z	33926001	33927000	0.0069	0.0108	0.0101
Z	33927001	33928000	0.0077	0.0052	0.0068
Z	33928001	33929000	0.0012	0.0011	0.0013
Z	33929001	33930000	0.004	0.0028	0.0022
Z	33930001	33931000	0.0012	0.0008	0.0025
Z	33931001	33932000	0.0002	0.0002	0.0
Z	33932001	33933000	0.0048	0.0037	0.0037
Z	33933001	33934000	0.0034	0.0016	0.0038
Z	33934001	33935000	0.0068	0.0023	0.0068
Z	33935001	33936000	0.003	0.0021	0.0024
Z	33936001	33937000	0.0041	0.0008	0.0038
Z	33937001	33938000	0.0045	0.004	0.0022
Z	33938001	33939000	0.0026	0.0025	0.0017
Z	33939001	33940000	0.0008	0.0008	0.0
Z	33940001	33941000	0.0004	0.0016	0.0015
Z	33941001	33942000	0.0134	0.014	0.0118
Z	33942001	33943000	0.0047	0.0059	0.0052
Z	33943001	33944000	0.0023	0.0029	0.002
Z	33944001	33945000	0.0039	0.0037	0.0017
Z	33945001	33946000	0.0049	0.0049	0.0039
Z	33946001	33947000	0.0038	0.004	0.0035
Z	33947001	33948000	0.0063	0.0059	0.0034
Z	33948001	33949000	0.0016	0.0015	0.0007
Z	33949001	33950000	0.0023	0.0013	0.0023
Z	33950001	33951000	0.0012	0.0009	0.001
Z	33951001	33952000	0.0007	0.0008	0.001
Z	33952001	33953000	0.0027	0.0027	0.0
Z	33953001	33954000	0.0035	0.0018	0.003
Z	33954001	33955000	0.0055	0.0038	0.0038
Z	33955001	33956000	0.0064	0.006	0.0052
Z	33956001	33957000	0.0077	0.0016	0.0065
Z	33957001	33958000	0.0034	0.0028	0.0037
Z	33958001	33959000	0.0028	0.0031	0.0025
Z	33959001	33960000	0.0019	0.0016	0.0004
Z	33960001	33961000	0.0037	0.0066	0.0062
Z	33961001	33962000	0.0013	0.0016	0.0023
Z	33962001	33963000	0.0124	0.0053	0.0125
Z	33963001	33964000	0.0071	0.01	0.0084
Z	33964001	33965000	0.0093	0.0085	0.0063
Z	33965001	33966000	0.0078	0.0075	0.0044
Z	33966001	33967000	0.0091	0.0078	0.004
Z	33967001	33968000	0.0125	0.0107	0.0054
Z	33968001	33969000	0.0152	0.0139	0.0037
Z	33969001	33970000	0.0071	0.0061	0.0023
Z	33970001	33971000	0.0075	0.008	0.0034
Z	33971001	33972000	0.0059	0.0064	0.0017
Z	33972001	33973000	0.0083	0.0079	0.0046
Z	33973001	33974000	0.0072	0.0073	0.0047
Z	33974001	33975000	0.0035	0.004	0.0029
Z	33975001	33976000	0.0082	0.0092	0.0071
Z	33976001	33977000	0.0106	0.0108	0.0077
Z	33977001	33978000	0.0047	0.0057	0.0022
Z	33978001	33979000	0.0031	0.0031	0.0017
Z	33979001	33980000	0.001	0.001	0.0005
Z	33980001	33981000	0.0091	0.0096	0.0064
Z	33981001	33982000	0.0033	0.0032	0.0011
Z	33982001	33983000	0.0022	0.0025	0.0013
Z	33983001	33984000	0.0067	0.0076	0.0017
Z	33984001	33985000	0.0002	0.0	0.0002
Z	33985001	33986000	0.0055	0.0067	0.0065
Z	33987001	33988000	0.0034	0.0041	0.0049
Z	33988001	33989000	0.0031	0.0048	0.0028
Z	33989001	33990000	0.0046	0.0061	0.0062
Z	33990001	33991000	0.0063	0.004	0.0064
Z	33991001	33992000	0.0052	0.0062	0.0048
Z	33992001	33993000	0.0119	0.0111	0.0092
Z	33993001	33994000	0.0055	0.0094	0.008
Z	33994001	33995000	0.0078	0.0075	0.0075
Z	33995001	33996000	0.0072	0.0039	0.0068
Z	33996001	33997000	0.005	0.0025	0.0054
Z	33997001	33998000	0.0071	0.0071	0.0098
Z	33998001	33999000	0.0056	0.003	0.0059
Z	33999001	34000000	0.005	0.0039	0.0066
Z	34000001	34001000	0.0012	0.0031	0.0038
Z	34001001	34002000	0.0063	0.0049	0.0028
Z	34002001	34003000	0.0048	0.0031	0.0068
Z	34003001	34004000	0.0058	0.0057	0.0059
Z	34004001	34005000	0.0082	0.0078	0.0022
Z	34005001	34006000	0.0029	0.0042	0.0033
Z	34006001	34007000	0.0002	0.002	0.0019
Z	34007001	34008000	0.0022	0.0086	0.0079
Z	34008001	34009000	0.008	0.0139	0.0124
Z	34009001	34010000	0.0046	0.0048	0.0035
Z	34010001	34011000	0.0012	0.0034	0.0029
Z	34011001	34012000	0.0016	0.0042	0.0045
Z	34012001	34013000	0.0015	0.0045	0.005
Z	34013001	34014000	0.0017	0.0037	0.0044
Z	34014001	34015000	0.0022	0.0022	0.003
Z	34015001	34016000	0.0029	0.0013	0.004
Z	34016001	34017000	0.0038	0.0073	0.0055
Z	34017001	34018000	0.0045	0.0051	0.0054
Z	34018001	34019000	0.0076	0.0072	0.0032
Z	34019001	34020000	0.0083	0.0031	0.0077
Z	34020001	34021000	0.0064	0.0036	0.0066
Z	34021001	34022000	0.0087	0.0019	0.009
Z	34022001	34023000	0.0008	0.0017	0.0026
Z	34023001	34024000	0.0012	0.0061	0.0067
Z	34024001	34025000	0.0027	0.0042	0.0049
Z	34025001	34026000	0.002	0.002	0.0011
Z	34026001	34027000	0.0025	0.0016	0.0025
Z	34027001	34028000	0.0036	0.0011	0.0028
Z	34029001	34030000	0.0038	0.0044	0.0051
Z	34031001	34032000	0.0096	0.0038	0.0091
Z	34032001	34033000	0.0042	0.0026	0.0054
Z	34033001	34034000	0.0062	0.0046	0.005
Z	34034001	34035000	0.0035	0.002	0.0045
Z	34035001	34036000	0.0003	0.002	0.0024
Z	34036001	34037000	0.0041	0.0059	0.0058
Z	34037001	34038000	0.0045	0.0054	0.0062
Z	34038001	34039000	0.001	0.0035	0.0035
Z	34039001	34040000	0.0011	0.002	0.002
Z	34040001	34041000	0.0008	0.0035	0.0033
Z	34041001	34042000	0.0018	0.0037	0.0037
Z	34042001	34043000	0.0008	0.0009	0.0005
Z	34043001	34044000	0.0008	0.0088	0.0102
Z	34044001	34045000	0.0017	0.0028	0.0029
Z	34045001	34046000	0.0017	0.0036	0.0034
Z	34046001	34047000	0.0051	0.0074	0.0078
Z	34047001	34048000	0.0034	0.0106	0.0117
Z	34048001	34049000	0.0058	0.0085	0.0084
Z	34049001	34050000	0.0025	0.0039	0.0038
Z	34050001	34051000	0.0005	0.0005	0.0001
Z	34051001	34052000	0.0017	0.0054	0.006
Z	34052001	34053000	0.0016	0.004	0.0034
Z	34053001	34054000	0.001	0.002	0.001
Z	34054001	34055000	0.0015	0.0024	0.0027
Z	34055001	34056000	0.0075	0.0096	0.0122
Z	34056001	34057000	0.0028	0.007	0.008
Z	34057001	34058000	0.0006	0.003	0.003
Z	34058001	34059000	0.0048	0.0061	0.006
Z	34059001	34060000	0.0029	0.0081	0.0087
Z	34060001	34061000	0.0017	0.0041	0.003
Z	34061001	34062000	0.0009	0.0026	0.0039
Z	34062001	34063000	0.0024	0.0048	0.005
Z	34063001	34064000	0.0105	0.0214	0.0224
Z	34064001	34065000	0.0016	0.0047	0.0051
Z	34065001	34066000	0.0056	0.0091	0.011
Z	34066001	34067000	0.0059	0.007	0.005
Z	34067001	34068000	0.0023	0.0031	0.0025
Z	34068001	34069000	0.0012	0.0038	0.004
Z	34069001	34070000	0.0028	0.0032	0.0031
Z	34070001	34071000	0.0017	0.0017	0.0008
Z	34071001	34072000	0.0028	0.0028	0.0
Z	34072001	34073000	0.0021	0.001	0.0018
Z	34073001	34074000	0.0018	0.0019	0.0015
Z	34074001	34075000	0.0021	0.001	0.0022
Z	34075001	34076000	0.0072	0.0005	0.0072
Z	34076001	34077000	0.0031	0.0023	0.0016
Z	34077001	34078000	0.0024	0.0017	0.0019
Z	34078001	34079000	0.0013	0.0005	0.0014
Z	34079001	34080000	0.0044	0.0023	0.0044
Z	34080001	34081000	0.003	0.0004	0.0031
Z	34081001	34082000	0.0056	0.0029	0.0063
Z	34082001	34083000	0.0043	0.0005	0.0043
Z	34083001	34084000	0.0062	0.0059	0.0061
Z	34084001	34085000	0.0015	0.001	0.001
Z	34085001	34086000	0.0062	0.001	0.0062
Z	34086001	34087000	0.0063	0.0014	0.0063
Z	34087001	34088000	0.0131	0.0006	0.0135
Z	34088001	34089000	0.0023	0.0008	0.0022
Z	34089001	34090000	0.0044	0.003	0.0043
Z	34090001	34091000	0.0014	0.0017	0.0015
Z	34091001	34092000	0.0009	0.0008	0.0008
Z	34092001	34093000	0.0024	0.0002	0.0024
Z	34093001	34094000	0.0016	0.0	0.0016
Z	34094001	34095000	0.0007	0.002	0.0007
Z	34095001	34096000	0.0025	0.0002	0.0024
Z	34096001	34097000	0.0072	0.0025	0.0075
Z	34097001	34098000	0.0046	0.0007	0.0046
Z	34098001	34099000	0.0016	0.0	0.0016
Z	34099001	34100000	0.0025	0.0019	0.0025
Z	34100001	34101000	0.0013	0.0012	0.0012
Z	34101001	34102000	0.0007	0.0013	0.0007
Z	34102001	34103000	0.0005	0.001	0.0001
Z	34103001	34104000	0.0033	0.0026	0.0032
Z	34104001	34105000	0.0028	0.0028	0.0032
Z	34105001	34106000	0.0008	0.0001	0.0008
Z	34106001	34107000	0.0021	0.0005	0.0021
Z	34107001	34108000	0.0048	0.0048	0.0066
Z	34108001	34109000	0.0002	0.0012	0.0002
Z	34109001	34110000	0.0024	0.002	0.0012
Z	34110001	34111000	0.003	0.0049	0.0056
Z	34111001	34112000	0.003	0.0054	0.0057
Z	34112001	34113000	0.0031	0.009	0.0102
Z	34113001	34114000	0.0045	0.0039	0.0045
Z	34114001	34115000	0.0068	0.0112	0.0092
Z	34115001	34116000	0.0031	0.0038	0.0008
Z	34116001	34117000	0.0049	0.0018	0.0048
Z	34117001	34118000	0.0067	0.0058	0.0092
Z	34118001	34119000	0.0039	0.011	0.0119
Z	34119001	34120000	0.0008	0.001	0.0042
Z	34120001	34121000	0.006	0.009	0.0041
Z	34121001	34122000	0.0134	0.0151	0.0065
Z	34122001	34123000	0.0114	0.014	0.0099
Z	34123001	34124000	0.0077	0.0115	0.015
Z	34124001	34125000	0.0056	0.0035	0.0071
Z	34125001	34126000	0.0033	0.0011	0.0026
Z	34126001	34127000	0.0097	0.0085	0.0063
Z	34127001	34128000	0.0073	0.0087	0.0033
Z	34128001	34129000	0.0053	0.0065	0.0031
Z	34129001	34130000	0.0044	0.0052	0.0021
Z	34130001	34131000	0.0024	0.003	0.001
Z	34131001	34132000	0.0072	0.0086	0.0031
Z	34132001	34133000	0.0048	0.0055	0.0034
Z	34133001	34134000	0.0008	0.001	0.0002
Z	34134001	34135000	0.0114	0.0139	0.003
Z	34135001	34136000	0.0018	0.0022	0.0014
Z	34136001	34137000	0.0114	0.0134	0.0054
Z	34137001	34138000	0.0068	0.008	0.0036
Z	34138001	34139000	0.0046	0.0057	0.0017
Z	34139001	34140000	0.0038	0.0043	0.002
Z	34140001	34141000	0.009	0.0106	0.0056
Z	34141001	34142000	0.0053	0.007	0.004
Z	34142001	34143000	0.0053	0.0	0.0051
Z	34143001	34144000	0.013	0.0033	0.012
Z	34144001	34145000	0.0102	0.0095	0.0117
Z	34145001	34146000	0.0043	0.0071	0.0094
Z	34146001	34147000	0.0008	0.0018	0.0018
Z	34147001	34148000	0.0009	0.0051	0.0058
Z	34148001	34149000	0.0021	0.0069	0.0062
Z	34149001	34150000	0.0021	0.0025	0.0025
Z	34150001	34151000	0.0055	0.005	0.0037
Z	34151001	34152000	0.0033	0.0062	0.0057
Z	34152001	34153000	0.0033	0.003	0.002
Z	34153001	34154000	0.0017	0.0019	0.0002
Z	34154001	34155000	0.0067	0.0075	0.0055
Z	34155001	34156000	0.0035	0.002	0.0022
Z	34156001	34157000	0.0063	0.007	0.0039
Z	34157001	34158000	0.0044	0.0047	0.0015
Z	34158001	34159000	0.0059	0.0064	0.0019
Z	34159001	34160000	0.01	0.011	0.0023
Z	34160001	34161000	0.0017	0.0035	0.0041
Z	34161001	34162000	0.0052	0.0087	0.0078
Z	34162001	34163000	0.0085	0.0042	0.0105
Z	34163001	34164000	0.007	0.0056	0.0081
Z	34164001	34165000	0.0003	0.0029	0.0032
Z	34165001	34166000	0.0003	0.0087	0.0089
Z	34166001	34167000	0.0036	0.0125	0.0139
Z	34167001	34168000	0.0045	0.008	0.0087
Z	34168001	34169000	0.0099	0.0026	0.0093
Z	34169001	34170000	0.0051	0.0072	0.007
Z	34170001	34171000	0.0101	0.0119	0.0068
Z	34171001	34172000	0.0055	0.0072	0.0046
Z	34172001	34173000	0.0088	0.0113	0.0031
Z	34173001	34174000	0.0048	0.0076	0.0091
Z	34174001	34175000	0.0086	0.0091	0.0093
Z	34175001	34176000	0.0083	0.012	0.0069
Z	34176001	34177000	0.0072	0.0082	0.0064
Z	34177001	34178000	0.0118	0.0137	0.0076
Z	34178001	34179000	0.006	0.006	0.0061
Z	34179001	34180000	0.0067	0.006	0.0024
Z	34180001	34181000	0.0042	0.002	0.0022
Z	34181001	34182000	0.0056	0.0061	0.0065
Z	34182001	34183000	0.0114	0.0172	0.008
Z	34183001	34184000	0.0038	0.0041	0.0015
Z	34184001	34185000	0.0042	0.0035	0.0035
Z	34185001	34186000	0.0	0.005	0.005
Z	34186001	34187000	0.0045	0.0181	0.0171
Z	34187001	34188000	0.0017	0.0071	0.0059
Z	34188001	34189000	0.0062	0.0066	0.0075
Z	34189001	34190000	0.0098	0.0067	0.0051
Z	34190001	34191000	0.0216	0.0209	0.0187
Z	34191001	34192000	0.0112	0.0086	0.0105
Z	34192001	34193000	0.01	0.0109	0.0165
Z	34193001	34194000	0.0021	0.0011	0.0021
Z	34194001	34195000	0.0058	0.0054	0.006
Z	34195001	34196000	0.0061	0.0035	0.0069
Z	34196001	34197000	0.0041	0.0045	0.0027
Z	34197001	34198000	0.0052	0.0131	0.0089
Z	34198001	34199000	0.0135	0.0125	0.0039
Z	34199001	34200000	0.0051	0.0015	0.0052
Z	34200001	34201000	0.0072	0.014	0.0167
Z	34201001	34202000	0.0106	0.0077	0.014
Z	34202001	34203000	0.0047	0.0045	0.0033
Z	34203001	34204000	0.0003	0.0074	0.0072
Z	34204001	34205000	0.003	0.0106	0.0091
Z	34205001	34206000	0.0022	0.0046	0.0031
Z	34206001	34207000	0.0017	0.002	0.0005
Z	34207001	34208000	0.0065	0.007	0.0038
Z	34208001	34209000	0.0138	0.0116	0.0116
Z	34209001	34210000	0.0115	0.0157	0.0038
Z	34210001	34211000	0.0121	0.0144	0.0092
